"funnel_step","funnel_name","platform","age_range","download_date","pickup_time","user_count","ride_count"
"4","driver_accepted","android","45-54","2021-02-28","2021-06-08 16:00:00","1","39"
"4","driver_accepted","web","45-54","2021-04-12","2021-04-21 19:00:00","3","96"
"4","driver_accepted","android","25-34","2021-03-19","2021-09-12 17:00:00","4","43"
"4","driver_accepted","android","35-44","2021-05-20","2021-05-22 08:00:00","3","80"
"4","driver_accepted","ios","35-44","2021-12-09","2021-12-11 18:00:00","2","63"
"4","driver_accepted","web","45-54","2021-02-14","","1","3"
"4","driver_accepted","android","45-54","2021-02-27","2021-10-18 13:00:00","1","51"
"4","driver_accepted","android","45-54","2021-02-26","","1","2"
"4","driver_accepted","ios","45-54","2021-07-30","2021-07-31 09:00:00","4","80"
"4","driver_accepted","android","Unknown","2021-10-18","2021-10-19 17:00:00","6","199"
"4","driver_accepted","android","25-34","2021-07-08","2021-07-09 16:00:00","2","75"
"4","driver_accepted","web","Unknown","2021-08-30","","1","2"
"4","driver_accepted","android","45-54","2021-02-25","2021-05-27 17:00:00","2","47"
"4","driver_accepted","ios","45-54","2021-12-06","2021-12-08 09:00:00","5","73"
"4","driver_accepted","ios","18-24","2021-08-29","2021-11-07 17:00:00","1","30"
"4","driver_accepted","ios","45-54","2021-05-06","","1","2"
"4","driver_accepted","web","35-44","2021-01-07","2021-06-18 18:00:00","3","77"
"4","driver_accepted","web","45-54","2021-08-23","","1","8"
"4","driver_accepted","android","45-54","2021-02-24","2021-07-13 19:00:00","3","48"
"4","driver_accepted","android","45-54","2021-02-23","","1","2"
"4","driver_accepted","android","18-24","2021-02-15","2021-08-30 18:00:00","1","31"
"4","driver_accepted","ios","25-34","2021-09-15","2021-09-16 17:00:00","5","79"
"4","driver_accepted","ios","35-44","2021-04-07","2021-04-08 17:00:00","9","127"
"4","driver_accepted","android","25-34","2021-03-18","2021-03-21 11:00:00","3","96"
"4","driver_accepted","ios","18-24","2021-12-10","2021-12-13 10:00:00","2","43"
"4","driver_accepted","android","45-54","2021-02-22","2021-10-05 17:00:00","1","31"
"4","driver_accepted","android","18-24","2021-04-09","2021-11-11 17:00:00","2","53"
"4","driver_accepted","ios","25-34","2021-04-12","2021-04-14 19:00:00","3","106"
"4","driver_accepted","ios","18-24","2021-02-27","2021-02-28 18:00:00","3","90"
"4","driver_accepted","android","18-24","2021-06-13","2021-09-16 08:00:00","2","36"
"4","driver_accepted","web","25-34","2021-02-16","2021-04-01 17:00:00","1","36"
"4","driver_accepted","android","45-54","2021-02-21","2021-09-22 10:00:00","1","41"
"4","driver_accepted","web","Unknown","2021-09-02","2021-09-04 00:00:00","2","46"
"4","driver_accepted","android","45-54","2021-02-20","","2","6"
"4","driver_accepted","android","45-54","2021-02-19","","1","6"
"4","driver_accepted","ios","25-34","2021-06-07","2021-06-09 09:00:00","3","125"
"4","driver_accepted","ios","45-54","2021-12-07","2021-12-09 13:00:00","3","57"
"4","driver_accepted","ios","35-44","2021-06-10","2021-08-07 08:00:00","8","103"
"4","driver_accepted","ios","45-54","2021-05-07","2021-07-24 15:00:00","1","30"
"4","driver_accepted","ios","18-24","2021-09-13","2021-09-15 17:00:00","3","52"
"4","driver_accepted","android","45-54","2021-02-18","2021-02-20 16:00:00","3","81"
"4","driver_accepted","ios","25-34","2021-09-14","2021-12-20 08:00:00","2","31"
"4","driver_accepted","android","35-44","2021-10-05","","3","16"
"4","driver_accepted","ios","35-44","2021-04-06","2021-04-09 09:00:00","9","153"
"4","driver_accepted","ios","18-24","2021-09-08","2021-09-09 17:00:00","3","66"
"4","driver_accepted","android","45-54","2021-02-17","2021-07-13 19:00:00","2","76"
"4","driver_accepted","android","25-34","2021-11-06","2021-11-07 12:00:00","3","94"
"4","driver_accepted","android","25-34","2021-01-10","2021-04-22 17:00:00","4","75"
"4","driver_accepted","android","Unknown","2021-10-17","2021-10-18 16:00:00","3","74"
"4","driver_accepted","ios","35-44","2021-08-23","2021-08-25 08:00:00","5","56"
"4","driver_accepted","ios","45-54","2021-12-08","","1","4"
"4","driver_accepted","android","45-54","2021-02-15","2021-06-28 17:00:00","2","36"
"4","driver_accepted","web","35-44","2021-01-08","2021-01-10 16:00:00","1","34"
"4","driver_accepted","android","25-34","2021-03-16","2021-05-30 18:00:00","6","88"
"4","driver_accepted","ios","18-24","2021-07-16","","2","7"
"4","driver_accepted","android","35-44","2021-08-11","2021-08-14 11:00:00","2","85"
"4","driver_accepted","android","25-34","2021-03-15","","2","13"
"4","driver_accepted","android","45-54","2021-02-14","2021-03-26 17:00:00","3","41"
"4","driver_accepted","android","45-54","2021-02-13","","2","5"
"4","driver_accepted","android","18-24","2021-01-04","2021-05-21 14:00:00","1","43"
"4","driver_accepted","ios","25-34","2021-09-13","2021-11-10 13:00:00","4","44"
"4","driver_accepted","android","18-24","2021-03-20","","1","2"
"4","driver_accepted","web","Unknown","2021-09-04","2021-09-05 09:00:00","3","89"
"4","driver_accepted","ios","45-54","2021-12-09","2021-12-10 08:00:00","1","36"
"4","driver_accepted","android","45-54","2021-02-12","2021-02-14 08:00:00","2","76"
"4","driver_accepted","ios","25-34","2021-05-18","2021-10-11 08:00:00","8","69"
"4","driver_accepted","ios","35-44","2021-12-10","2021-12-12 17:00:00","3","79"
"4","driver_accepted","web","Unknown","2021-01-15","","1","6"
"4","driver_accepted","ios","45-54","2021-05-08","2021-05-25 01:00:00","2","60"
"4","driver_accepted","android","25-34","2021-11-21","2021-11-23 18:00:00","2","45"
"4","driver_accepted","android","45-54","2021-02-10","2021-03-26 16:00:00","4","82"
"4","driver_accepted","ios","25-34","2021-04-13","","2","8"
"4","driver_accepted","android","35-44","2021-05-19","2021-07-31 09:00:00","2","77"
"4","driver_accepted","android","Unknown","2021-10-16","2021-10-18 16:00:00","2","60"
"4","driver_accepted","ios","25-34","2021-09-12","2021-09-14 19:00:00","4","79"
"4","driver_accepted","ios","25-34","2021-06-05","2021-08-28 16:00:00","3","41"
"4","driver_accepted","android","45-54","2021-02-07","2021-05-05 15:00:00","2","43"
"4","driver_accepted","ios","45-54","2021-12-10","","1","5"
"4","driver_accepted","android","45-54","2021-02-06","","1","1"
"4","driver_accepted","android","45-54","2021-02-05","","1","5"
"4","driver_accepted","ios","18-24","2021-10-23","","2","7"
"4","driver_accepted","web","45-54","2021-04-09","","1","7"
"4","driver_accepted","ios","18-24","2021-02-26","2021-09-06 17:00:00","1","32"
"4","driver_accepted","web","Unknown","2021-09-05","2021-10-06 09:00:00","1","22"
"4","driver_accepted","android","25-34","2021-01-09","","1","3"
"4","driver_accepted","android","45-54","2021-02-04","2021-02-26 08:00:00","2","83"
"4","driver_accepted","web","35-44","2021-01-09","2021-07-26 19:00:00","1","31"
"4","driver_accepted","ios","25-34","2021-04-14","2021-05-15 17:00:00","7","121"
"4","driver_accepted","ios","18-24","2021-02-25","","3","10"
"4","driver_accepted","android","25-34","2021-07-29","2021-08-01 09:00:00","2","82"
"4","driver_accepted","ios","45-54","2021-12-11","2021-12-13 17:00:00","1","37"
"4","driver_accepted","android","45-54","2021-02-02","2021-03-30 17:00:00","3","45"
"4","driver_accepted","android","35-44","2021-09-16","2021-09-18 19:00:00","6","146"
"4","driver_accepted","android","25-34","2021-02-02","2021-06-14 08:00:00","3","48"
"4","driver_accepted","ios","45-54","2021-05-09","2021-05-11 19:00:00","5","157"
"4","driver_accepted","ios","35-44","2021-04-05","2021-04-24 16:00:00","6","70"
"4","driver_accepted","web","45-54","2021-09-11","","1","5"
"4","driver_accepted","android","45-54","2021-02-01","2021-05-28 08:00:00","2","82"
"4","driver_accepted","android","25-34","2021-03-14","2021-03-16 18:00:00","2","64"
"4","driver_accepted","ios","25-34","2021-09-11","2021-09-14 17:00:00","2","33"
"4","driver_accepted","android","Unknown","2021-10-15","2021-10-17 09:00:00","6","111"
"4","driver_accepted","android","25-34","2021-07-07","2021-07-28 19:00:00","3","56"
"4","driver_accepted","ios","45-54","2021-12-12","2021-12-14 18:00:00","2","31"
"4","driver_accepted","android","45-54","2021-01-29","2021-03-08 08:00:00","1","30"
"4","driver_accepted","web","45-54","2021-10-06","2021-10-08 08:00:00","1","44"
"4","driver_accepted","android","45-54","2021-01-28","","1","3"
"4","driver_accepted","ios","18-24","2021-10-24","2021-10-27 16:00:00","4","71"
"4","driver_accepted","web","25-34","2021-05-23","2021-05-25 16:00:00","1","45"
"4","driver_accepted","ios","18-24","2021-06-14","2021-06-16 11:00:00","3","72"
"4","driver_accepted","android","45-54","2021-01-25","2021-12-18 09:00:00","4","54"
"4","driver_accepted","android","18-24","2021-10-02","","1","5"
"4","driver_accepted","android","45-54","2021-01-24","","1","4"
"4","driver_accepted","android","45-54","2021-01-23","","1","2"
"4","driver_accepted","web","Unknown","2021-09-07","","1","2"
"4","driver_accepted","web","45-54","2021-07-05","2021-07-07 16:00:00","1","34"
"4","driver_accepted","ios","18-24","2021-12-11","2021-12-12 09:00:00","2","58"
"4","driver_accepted","android","25-34","2021-03-13","2021-12-31 09:00:00","3","55"
"4","driver_accepted","ios","35-44","2021-07-26","2021-07-27 18:00:00","5","132"
"4","driver_accepted","android","45-54","2021-01-22","2021-04-16 11:00:00","1","38"
"4","driver_accepted","android","25-34","2021-03-11","","1","1"
"4","driver_accepted","ios","25-34","2021-09-10","2021-11-22 10:00:00","6","70"
"4","driver_accepted","ios","35-44","2021-10-28","2021-10-29 09:00:00","12","252"
"4","driver_accepted","android","18-24","2021-06-12","2021-06-17 13:00:00","1","39"
"4","driver_accepted","android","25-34","2021-07-06","","3","14"
"4","driver_accepted","android","45-54","2021-01-21","2021-04-01 13:00:00","1","36"
"4","driver_accepted","web","Unknown","2021-09-08","2021-09-10 08:00:00","3","61"
"4","driver_accepted","android","45-54","2021-01-20","","2","13"
"4","driver_accepted","ios","25-34","2021-04-15","2021-06-30 05:00:00","6","155"
"4","driver_accepted","android","18-24","2021-05-14","2021-05-17 09:00:00","1","29"
"4","driver_accepted","android","25-34","2021-08-02","2021-09-21 09:00:00","2","33"
"4","driver_accepted","android","Unknown","2021-10-14","2021-10-15 08:00:00","7","245"
"4","driver_accepted","ios","45-54","2021-05-10","2021-09-10 19:00:00","3","50"
"4","driver_accepted","android","45-54","2021-01-19","2021-12-15 08:00:00","3","44"
"4","driver_accepted","android","18-24","2021-07-20","2021-07-22 09:00:00","3","48"
"4","driver_accepted","android","25-34","2021-03-08","","2","6"
"4","driver_accepted","ios","45-54","2021-12-15","2021-12-16 17:00:00","2","47"
"4","driver_accepted","android","45-54","2021-01-17","2021-10-22 17:00:00","1","47"
"4","driver_accepted","web","35-44","2021-01-10","2021-11-10 16:00:00","1","38"
"4","driver_accepted","android","25-34","2021-09-22","2021-10-26 08:00:00","2","34"
"4","driver_accepted","ios","45-54","2021-06-15","2021-07-25 09:00:00","1","25"
"4","driver_accepted","ios","35-44","2021-06-09","2021-07-26 18:00:00","7","90"
"4","driver_accepted","ios","35-44","2021-04-04","2021-10-17 08:00:00","3","41"
"4","driver_accepted","android","45-54","2021-01-13","2021-04-21 08:00:00","2","77"
"4","driver_accepted","web","Unknown","2021-09-10","","2","10"
"4","driver_accepted","ios","35-44","2021-12-11","2021-12-12 16:00:00","10","168"
"4","driver_accepted","android","25-34","2021-07-05","","1","2"
"4","driver_accepted","ios","18-24","2021-02-24","2021-05-01 09:00:00","2","68"
"4","driver_accepted","android","45-54","2021-01-12","2021-11-22 16:00:00","2","38"
"4","driver_accepted","ios","25-34","2021-09-09","2021-09-10 16:00:00","6","91"
"4","driver_accepted","ios","45-54","2021-12-16","","2","8"
"4","driver_accepted","android","18-24","2021-03-17","2021-03-19 20:00:00","3","47"
"4","driver_accepted","ios","18-24","2021-01-25","2021-07-17 08:00:00","3","105"
"4","driver_accepted","ios","45-54","2021-05-11","","2","6"
"4","driver_accepted","android","45-54","2021-01-11","2021-02-09 09:00:00","1","29"
"4","driver_accepted","android","Unknown","2021-10-13","2022-01-01 08:00:00","2","40"
"4","driver_accepted","web","Unknown","2021-09-11","2021-09-13 04:00:00","1","32"
"4","driver_accepted","ios","35-44","2021-08-28","","8","26"
"4","driver_accepted","android","35-44","2021-05-18","2021-05-21 19:00:00","4","96"
"4","driver_accepted","ios","45-54","2021-12-17","2021-12-18 08:00:00","3","44"
"4","driver_accepted","web","18-24","2021-01-04","","1","5"
"4","driver_accepted","android","45-54","2021-01-10","2021-04-24 09:00:00","2","65"
"4","driver_accepted","ios","25-34","2021-09-08","2021-09-10 09:00:00","6","147"
"4","driver_accepted","android","25-34","2021-11-13","2021-11-15 16:00:00","5","64"
"4","driver_accepted","web","18-24","2021-01-06","2021-05-23 19:00:00","1","27"
"4","driver_accepted","ios","25-34","2021-06-06","2021-06-08 08:00:00","2","69"
"4","driver_accepted","web","Unknown","2021-01-16","","1","4"
"4","driver_accepted","web","45-54","2021-04-04","","1","1"
"4","driver_accepted","ios","45-54","2021-05-12","2021-05-15 09:00:00","3","80"
"4","driver_accepted","web","35-44","2021-01-12","","1","2"
"4","driver_accepted","android","25-34","2021-03-07","2021-11-30 08:00:00","2","28"
"4","driver_accepted","web","18-24","2021-01-07","","1","4"
"4","driver_accepted","android","45-54","2021-01-09","2021-02-15 05:00:00","3","52"
"4","driver_accepted","ios","35-44","2021-04-03","2021-04-04 17:00:00","8","130"
"4","driver_accepted","ios","25-34","2021-04-16","2021-04-27 10:00:00","2","95"
"4","driver_accepted","web","18-24","2021-01-08","2021-04-13 17:00:00","2","91"
"4","driver_accepted","ios","35-44","2021-09-08","2021-09-10 08:00:00","6","81"
"4","driver_accepted","ios","18-24","2021-09-21","2021-09-22 16:00:00","3","51"
"4","driver_accepted","ios","45-54","2021-12-18","2021-12-20 04:00:00","2","87"
"4","driver_accepted","ios","45-54","2021-07-31","","3","14"
"4","driver_accepted","android","45-54","2021-01-08","2021-12-18 18:00:00","1","34"
"4","driver_accepted","ios","35-44","2021-09-27","2021-09-28 17:00:00","6","157"
"4","driver_accepted","web","18-24","2021-01-10","2021-04-19 17:00:00","1","30"
"4","driver_accepted","ios","18-24","2021-12-12","2021-12-13 16:00:00","3","64"
"4","driver_accepted","android","35-44","2021-08-10","2021-08-12 13:00:00","3","50"
"4","driver_accepted","android","Unknown","2021-10-12","2021-10-13 07:00:00","7","148"
"4","driver_accepted","ios","25-34","2021-09-07","2021-09-08 18:00:00","4","80"
"4","driver_accepted","ios","18-24","2021-02-22","2021-12-10 18:00:00","1","29"
"4","driver_accepted","web","Unknown","2021-09-12","2021-09-15 08:00:00","3","51"
"4","driver_accepted","web","Unknown","2021-03-15","2021-09-14 19:00:00","1","29"
"4","driver_accepted","android","45-54","2021-01-07","2021-08-21 17:00:00","1","39"
"4","driver_accepted","ios","45-54","2021-12-19","2021-12-20 09:00:00","7","120"
"4","driver_accepted","ios","18-24","2021-07-08","2021-07-10 18:00:00","5","48"
"4","driver_accepted","web","35-44","2021-01-13","","1","5"
"4","driver_accepted","ios","35-44","2021-06-08","2021-06-09 19:00:00","4","121"
"4","driver_accepted","web","18-24","2021-01-15","2021-02-26 09:00:00","1","38"
"4","driver_accepted","android","35-44","2021-05-17","2021-12-23 17:00:00","1","41"
"4","driver_accepted","ios","45-54","2021-05-13","2021-06-14 17:00:00","3","85"
"4","driver_accepted","android","18-24","2021-10-03","2021-10-05 19:00:00","2","31"
"4","driver_accepted","android","45-54","2021-01-06","2021-01-12 08:00:00","1","29"
"4","driver_accepted","android","25-34","2021-02-01","","1","6"
"4","driver_accepted","ios","35-44","2021-09-16","2021-09-17 15:00:00","6","88"
"4","driver_accepted","web","18-24","2021-01-22","2021-06-19 10:00:00","1","29"
"4","driver_accepted","android","18-24","2021-05-13","","1","6"
"4","driver_accepted","web","45-54","2021-07-31","","1","4"
"4","driver_accepted","ios","45-54","2021-12-20","2021-12-22 20:00:00","4","109"
"4","driver_accepted","web","35-44","2021-01-14","2021-07-29 09:00:00","2","77"
"4","driver_accepted","android","45-54","2021-01-04","2022-01-02 17:00:00","2","52"
"4","driver_accepted","ios","35-44","2021-12-12","2021-12-14 19:00:00","5","77"
"4","driver_accepted","ios","25-34","2021-09-06","2021-09-08 08:00:00","9","171"
"4","driver_accepted","ios","45-54","2021-06-21","2021-06-30 09:00:00","3","46"
"4","driver_accepted","android","18-24","2021-06-10","2021-06-12 18:00:00","2","39"
"4","driver_accepted","web","18-24","2021-01-25","2021-12-14 17:00:00","1","35"
"4","driver_accepted","android","Unknown","2021-10-11","2021-10-14 10:00:00","1","37"
"4","driver_accepted","ios","35-44","2021-04-02","2021-05-14 16:00:00","5","74"
"4","driver_accepted","ios","18-24","2021-01-02","2021-01-08 09:00:00","3","74"
"4","driver_accepted","android","45-54","2021-01-02","2021-03-22 14:00:00","3","91"
"4","driver_accepted","android","25-34","2021-03-06","2021-07-12 17:00:00","1","33"
"4","driver_accepted","web","18-24","2021-01-26","","1","9"
"4","driver_accepted","android","45-54","2021-01-01","","1","7"
"4","driver_accepted","android","25-34","2021-11-07","2021-11-09 19:00:00","2","42"
"4","driver_accepted","android","25-34","2021-03-05","","1","2"
"4","driver_accepted","ios","45-54","2021-12-21","2021-12-22 14:00:00","2","36"
"4","driver_accepted","web","45-54","2021-01-19","","1","1"
"4","driver_accepted","ios","25-34","2021-04-17","2021-04-29 22:00:00","6","154"
"4","driver_accepted","web","18-24","2021-02-01","","2","6"
"4","driver_accepted","android","35-44","2021-12-31","2022-01-02 18:00:00","3","66"
"4","driver_accepted","ios","35-44","2021-05-16","2021-05-17 08:00:00","9","260"
"4","driver_accepted","ios","45-54","2021-05-14","2021-05-17 17:00:00","5","160"
"4","driver_accepted","web","18-24","2021-02-05","","1","3"
"4","driver_accepted","android","35-44","2021-08-09","2021-08-16 16:00:00","2","38"
"4","driver_accepted","web","Unknown","2021-12-20","2021-12-22 17:00:00","1","34"
"4","driver_accepted","android","25-34","2021-10-08","2021-10-09 08:00:00","2","35"
"4","driver_accepted","web","18-24","2021-02-10","2021-06-16 08:00:00","2","42"
"4","driver_accepted","ios","45-54","2021-12-22","2021-12-25 09:00:00","1","32"
"4","driver_accepted","ios","35-44","2021-10-29","2021-10-30 08:00:00","6","206"
"4","driver_accepted","ios","25-34","2021-09-05","","2","11"
"4","driver_accepted","android","35-44","2021-12-30","2022-01-01 17:00:00","4","147"
"4","driver_accepted","android","35-44","2021-12-29","","1","6"
"4","driver_accepted","web","35-44","2021-01-15","2021-06-18 13:00:00","1","36"
"4","driver_accepted","ios","18-24","2021-06-13","2021-07-09 09:00:00","2","31"
"4","driver_accepted","ios","18-24","2021-10-25","2021-10-27 19:00:00","3","53"
"4","driver_accepted","android","25-34","2021-03-03","2021-07-16 17:00:00","1","28"
"4","driver_accepted","web","18-24","2021-02-12","","1","4"
"4","driver_accepted","android","18-24","2021-06-03","","1","9"
"4","driver_accepted","android","35-44","2021-12-28","2021-12-29 19:00:00","5","154"
"4","driver_accepted","ios","25-34","2021-09-04","2021-09-06 20:00:00","5","109"
"4","driver_accepted","web","18-24","2021-02-14","2021-12-04 18:00:00","1","34"
"4","driver_accepted","android","Unknown","2021-10-10","2021-10-12 16:00:00","6","118"
"4","driver_accepted","ios","18-24","2021-02-21","2021-04-13 16:00:00","2","48"
"4","driver_accepted","web","45-54","2021-04-03","","1","4"
"4","driver_accepted","ios","25-34","2021-04-18","2021-04-20 08:00:00","8","152"
"4","driver_accepted","ios","45-54","2021-08-01","2021-08-03 13:00:00","3","81"
"4","driver_accepted","android","18-24","2021-01-02","2021-09-20 16:00:00","2","36"
"4","driver_accepted","web","18-24","2021-02-15","","1","2"
"4","driver_accepted","ios","45-54","2021-12-23","2021-12-25 08:00:00","2","84"
"4","driver_accepted","android","35-44","2021-12-27","2021-12-29 06:00:00","2","40"
"4","driver_accepted","web","Unknown","2021-09-18","2021-09-19 22:00:00","2","83"
"4","driver_accepted","web","18-24","2021-02-18","","1","5"
"4","driver_accepted","android","35-44","2021-12-26","","1","4"
"4","driver_accepted","android","35-44","2021-12-25","","1","6"
"4","driver_accepted","android","35-44","2021-05-16","2021-05-18 09:00:00","3","66"
"4","driver_accepted","android","18-24","2021-08-22","","1","2"
"4","driver_accepted","ios","45-54","2021-05-15","","1","6"
"4","driver_accepted","ios","35-44","2021-04-01","2021-04-23 09:00:00","6","161"
"4","driver_accepted","web","18-24","2021-02-20","","1","4"
"4","driver_accepted","ios","35-44","2021-12-13","2021-12-15 08:00:00","4","81"
"4","driver_accepted","android","35-44","2021-12-24","2021-12-26 17:00:00","3","77"
"4","driver_accepted","android","25-34","2021-11-22","","1","3"
"4","driver_accepted","web","18-24","2021-02-21","2021-04-11 09:00:00","1","25"
"4","driver_accepted","web","25-34","2021-05-26","","1","7"
"4","driver_accepted","ios","18-24","2021-02-20","2021-10-02 10:00:00","5","53"
"4","driver_accepted","ios","25-34","2021-09-03","2021-09-06 08:00:00","2","35"
"4","driver_accepted","ios","45-54","2021-12-24","2021-12-25 09:00:00","2","24"
"4","driver_accepted","ios","45-54","2021-05-16","2021-06-19 12:00:00","2","35"
"4","driver_accepted","web","18-24","2021-02-22","","1","5"
"4","driver_accepted","web","35-44","2021-01-16","2021-10-25 18:00:00","1","27"
"4","driver_accepted","android","35-44","2021-12-23","2021-12-24 12:00:00","2","82"
"4","driver_accepted","ios","25-34","2021-07-09","2021-07-12 15:00:00","5","48"
"4","driver_accepted","web","18-24","2021-02-26","","1","3"
"4","driver_accepted","android","Unknown","2021-10-09","2021-10-11 16:00:00","5","75"
"4","driver_accepted","ios","18-24","2021-12-13","2021-12-14 18:00:00","3","73"
"4","driver_accepted","android","25-34","2021-09-19","2021-09-21 15:00:00","2","38"
"4","driver_accepted","ios","45-54","2021-12-25","2021-12-28 12:00:00","1","27"
"4","driver_accepted","android","35-44","2021-12-22","2021-12-23 09:00:00","3","84"
"4","driver_accepted","android","25-34","2021-03-02","2021-05-27 09:00:00","4","148"
"4","driver_accepted","ios","45-54","2021-07-02","2021-07-04 19:00:00","2","84"
"4","driver_accepted","ios","35-44","2021-08-11","2021-08-14 18:00:00","5","132"
"4","driver_accepted","ios","35-44","2021-07-25","2021-10-11 17:00:00","3","33"
"4","driver_accepted","web","18-24","2021-03-05","2021-03-07 10:00:00","4","80"
"4","driver_accepted","android","25-34","2021-11-24","2021-11-26 15:00:00","5","114"
"4","driver_accepted","ios","35-44","2021-06-07","2021-06-09 09:00:00","10","143"
"4","driver_accepted","ios","25-34","2021-09-02","2021-09-04 10:00:00","2","68"
"4","driver_accepted","web","Unknown","2021-11-12","","1","3"
"4","driver_accepted","android","35-44","2021-12-21","2021-12-22 09:00:00","5","158"
"4","driver_accepted","web","Unknown","2021-03-16","","1","3"
"4","driver_accepted","web","18-24","2021-03-07","","1","4"
"4","driver_accepted","ios","25-34","2021-04-19","2021-06-08 19:00:00","3","72"
"4","driver_accepted","ios","18-24","2021-07-14","2021-07-15 12:00:00","1","36"
"4","driver_accepted","web","Unknown","2021-09-21","","1","3"
"4","driver_accepted","ios","45-54","2021-12-26","2021-12-28 17:00:00","1","39"
"4","driver_accepted","android","35-44","2021-12-20","2021-12-22 18:00:00","1","37"
"4","driver_accepted","web","25-34","2021-05-27","2021-11-14 10:00:00","1","40"
"4","driver_accepted","web","18-24","2021-03-09","2021-10-06 12:00:00","1","35"
"4","driver_accepted","android","18-24","2021-05-28","2021-05-30 08:00:00","2","67"
"4","driver_accepted","android","25-34","2021-08-01","2021-08-02 16:00:00","6","204"
"4","driver_accepted","web","35-44","2021-01-18","","1","5"
"4","driver_accepted","android","Unknown","2021-10-08","2021-10-10 11:00:00","2","37"
"4","driver_accepted","ios","45-54","2021-05-17","2021-08-24 18:00:00","3","41"
"4","driver_accepted","android","25-34","2021-03-01","2021-06-10 09:00:00","3","68"
"4","driver_accepted","web","18-24","2021-03-10","2021-12-07 18:00:00","1","36"
"4","driver_accepted","ios","35-44","2021-03-31","2021-04-01 17:00:00","6","167"
"4","driver_accepted","android","25-34","2021-07-04","2021-07-05 09:00:00","2","30"
"4","driver_accepted","ios","45-54","2021-12-27","2021-12-28 23:00:00","2","38"
"4","driver_accepted","android","35-44","2021-12-19","2021-12-20 16:00:00","1","43"
"4","driver_accepted","android","18-24","2021-06-09","2021-06-10 09:00:00","1","33"
"4","driver_accepted","web","18-24","2021-03-16","2021-07-27 19:00:00","1","32"
"4","driver_accepted","android","35-44","2021-05-15","2021-08-29 09:00:00","4","46"
"4","driver_accepted","android","18-24","2021-09-06","2021-12-08 17:00:00","1","24"
"4","driver_accepted","ios","25-34","2021-09-01","2021-09-04 10:00:00","3","45"
"4","driver_accepted","android","25-34","2021-11-08","2021-11-10 11:00:00","3","94"
"4","driver_accepted","android","18-24","2021-03-30","2021-04-01 10:00:00","2","78"
"4","driver_accepted","web","Unknown","2021-09-22","","1","4"
"4","driver_accepted","web","18-24","2021-03-18","2021-06-14 08:00:00","2","67"
"4","driver_accepted","web","45-54","2021-11-05","","1","5"
"4","driver_accepted","ios","35-44","2021-12-14","2021-12-16 10:00:00","8","189"
"4","driver_accepted","web","45-54","2021-01-17","","1","3"
"4","driver_accepted","android","18-24","2021-10-09","2021-10-10 17:00:00","2","33"
"4","driver_accepted","android","35-44","2021-12-18","2021-12-19 17:00:00","4","121"
"4","driver_accepted","ios","25-34","2021-08-31","2021-09-03 11:00:00","5","158"
"4","driver_accepted","web","18-24","2021-03-19","2021-04-30 10:00:00","3","82"
"4","driver_accepted","ios","45-54","2021-12-28","2021-12-29 19:00:00","4","101"
"4","driver_accepted","ios","18-24","2021-02-19","2021-04-01 13:00:00","3","80"
"4","driver_accepted","ios","25-34","2021-04-20","2021-04-22 10:00:00","5","71"
"4","driver_accepted","web","35-44","2021-01-19","2021-09-11 09:00:00","1","41"
"4","driver_accepted","web","25-34","2021-02-18","","1","3"
"4","driver_accepted","ios","45-54","2021-05-18","2021-05-21 16:00:00","1","36"
"4","driver_accepted","web","18-24","2021-03-21","2021-03-24 09:00:00","1","45"
"4","driver_accepted","ios","35-44","2021-05-15","2021-05-17 09:00:00","4","94"
"4","driver_accepted","android","Unknown","2021-10-07","2021-10-08 17:00:00","3","82"
"4","driver_accepted","android","35-44","2021-09-15","2021-09-17 16:00:00","3","119"
"4","driver_accepted","android","35-44","2021-12-17","2021-12-18 19:00:00","2","80"
"4","driver_accepted","android","18-24","2021-02-14","2022-01-01 12:00:00","2","32"
"4","driver_accepted","web","18-24","2021-03-23","2021-03-25 18:00:00","1","32"
"4","driver_accepted","ios","35-44","2021-09-20","2021-09-22 17:00:00","8","144"
"4","driver_accepted","ios","35-44","2021-09-01","2021-09-02 16:00:00","5","132"
"4","driver_accepted","ios","45-54","2021-12-29","","1","4"
"4","driver_accepted","ios","25-34","2021-08-30","2021-09-01 08:00:00","4","50"
"4","driver_accepted","ios","18-24","2021-08-07","2021-08-09 16:00:00","4","89"
"4","driver_accepted","web","Unknown","2021-09-24","2021-09-26 09:00:00","1","38"
"4","driver_accepted","web","18-24","2021-03-28","2021-03-30 19:00:00","1","40"
"4","driver_accepted","android","35-44","2021-08-08","2021-08-10 09:00:00","3","99"
"4","driver_accepted","web","Unknown","2021-03-17","","2","7"
"4","driver_accepted","android","Unknown","2021-10-06","2021-10-08 16:00:00","3","80"
"4","driver_accepted","ios","35-44","2021-03-30","2021-03-31 19:00:00","5","73"
"4","driver_accepted","android","35-44","2021-12-16","2021-12-18 17:00:00","4","77"
"4","driver_accepted","ios","25-34","2021-07-31","2021-08-02 12:00:00","7","199"
"4","driver_accepted","ios","35-44","2021-10-30","2021-11-02 09:00:00","6","51"
"4","driver_accepted","ios","45-54","2021-12-31","2022-01-02 10:00:00","3","95"
"4","driver_accepted","web","Unknown","2021-01-19","","2","9"
"4","driver_accepted","web","18-24","2021-04-04","","1","2"
